"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"13 500 грн","Святошино","Святошинський","Київ","3 кімнати","57 / 42 / 7 м²","поверх 5 з 9","цегляний будинок","1975",""
"20 000 грн","ЖК вул. Ованеса Туманяна, 3","Лівобережний масив","Дніпровський","3 кімнати","83 / 1 / 1 м²","поверх 22 з 24","спец. проект","монолітно-каркасний","2012"
"12 000 грн","Борщагівка","Святошинський","Київ","3 кімнати","75 / 60 / 9 м²","поверх 11 з 16","серія КТ","утеплена панель","1989"
"14 000 грн","Троєщина","Деснянський","Київ","3 кімнати","72 / 42 / 8 м²","поверх 1 з 16","серія КТ","утеплена панель","1991"
"34 352 грн","ЖК вул. Дмитрівська, 69","Солдатська слобідка","Шевченківський","4 кімнати","150 / 80 / 20 м²","поверх 15 з 25","спец. проект","монолітно-каркасний","2005"
"57 254 грн","Печерськ","Печерський","Київ","3 кімнати","190 / 120 / 10 м²","поверх 4 з 8","спец. проект","монолітно-каркасний","2005"
"16 000 грн","Нова Дарниця","Дарницький","Київ","3 кімнати","100 / 60 / 20 м²","поверх 17 з 17","спец. проект","монолітно-каркасний","2003"
"53 437 грн","Нова забудова","Голосіївський","Київ","3 кімнати","75 / 45 / 20 м²","поверх 15 з 23","цегляний будинок","2023",""
"19 000 грн","Виноградар","Подільський","Київ","3 кімнати","83 / 50 / 16 м²","поверх 6 з 19","серія Т","утеплена панель","1989"
"22 999 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","3 кімнати","100 / 60 / 15 м²","поверх 16 з 16","спец. проект","монолітно-каркасний","2014"
"11 500 грн","Голосіїво","Голосіївський","Київ","3 кімнати","56 / 30 / 15 м²","поверх 3 з 5","хрущівка","цегляний будинок","1962"
"141 225 грн","ЖК Tetris Hall","Нова забудова","Печерський","3 кімнати","109 / 50 / 25 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2016"
"61 071 грн","ЖК Хоффманн Хаус","Солдатська слобідка","Шевченківський","3 кімнати","80 / 40 / 25 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2016"
"106 873 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","4 кімнати","127 / 65 / 28 м²","поверх 5 з 12","спец. проект","монолітно-каркасний","2017"
"49 620 грн","ЖК вул. Богдана Хмельницького, 58а","Історичний центр","Шевченківський","3 кімнати","155 / 100 / 15 м²","поверх 11 з 19","спец. проект","монолітно-каркасний","2013"
"35 000 грн","ЖК Комфорт Таун","Соцмісто","Дніпровський","3 кімнати","86 / 60 / 10 м²","поверх 2 з 9","","",""
"70 613 грн","ЖК Панорама на Печерську","Нижній Печерськ","Печерський","3 кімнати","150 / 100 / 28 м²","поверх 26 з 27","спец. проект","монолітно-каркасний","2013"
"12 000 грн","Борщагівка","Святошинський","Київ","3 кімнати","65 / 42 / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","1967"
"9 500 грн","Відрадний","Солом'янський","Київ","3 кімнати","60 / 40 / 8 м²","поверх 3 з 9","хрущівка","цегляний будинок","1961"
"35 000 грн","ЖК Zverinetskiy","Звіринець","Печерський","3 кімнати","130 / 70 / 12 м²","поверх 8 з 9","спец. проект","монолітно-каркасний","2013"
"148 859 грн","ЖК Renaissance Residence","Звіринець","Печерський","3 кімнати","150 / 100 / 50 м²","поверх 5 з 9","спец. проект","монолітно-каркасний","2013"
"30 536 грн","ЖК вул. Дмитрівська, 69","Солдатська слобідка","Шевченківський","4 кімнати","172 / 150 / 15 м²","поверх 3 з 25","спец. проект","монолітно-каркасний","2005"
"11 000 грн","Голосіїво","Голосіївський","Київ","3 кімнати","58 / 44 / 7 м²","поверх 9 з 9","цегляний будинок","1965",""
"66 796 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","78 / 60 / 18 м²","поверх 11 з 14","спец. проект","монолітно-каркасний","2019"
"13 000 грн","Нивки","Подільський","Київ","3 кімнати","61 / 39 / 8 м²","поверх 7 з 9","панельні","1966",""
"12 000 грн","Мостицький масив","Подільський","Київ","3 кімнати","60 / 45 / 5 м²","поверх 7 з 16","серія 96","утеплена панель","1989"
"45 803 грн","Історичний центр","Шевченківський","Київ","3 кімнати","150 / 70 / 30 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1898"
"79 990 грн","ЖК вул. Клінічна, 23-25","Олександрівська Слобідка","Солом'янський","4 кімнати","180 / - / 30 м²","поверх 10 з 12","спец. проект","монолітно-каркасний","2001"
"87 789 грн","ЖК Busov Hill","Звіринець","Печерський","4 кімнати","180 / - / 25 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2018"
"53 437 грн","ЖК Оазис","Оболонь","Оболонський","4 кімнати","156 / - / 25 м²","поверх 4 з 15","спец. проект","монолітно-каркасний","2003"
"34 352 грн","ЖК Cardinal","Нова забудова","Печерський","3 кімнати","85 / - / 20 м²","поверх 18 з 23","спец. проект","монолітно-каркасний","2019"
"49 620 грн","Липки","Печерський","Київ","3 кімнати","70 / - / 15 м²","поверх 2 з 7","сталінка","цегляний будинок","1954"
"19 085 грн","Первомайський масив","Солом'янський","Київ","3 кімнати","65 / - / 8 м²","поверх 3 з 5","хрущівка","цегляний будинок","1960"
"51 528 грн","ЖК Файна Таун","Нивки","Шевченківський","3 кімнати","70 / - / 20 м²","поверх 4 з 9","","",""
"38 169 грн","Дніпровський","Київ","","4 кімнати","155 / - / 27 м²","поверх 12 з 25","цегляний будинок","",""
"40 307 грн","ЖК вул. Солом'янська, 15а","Солом'янка","Солом'янський","3 кімнати","131 / 79 / 39 м²","поверх 18 з 27","спец. проект","монолітно-каркасний","2010"
"80 155 грн","ЖК Панорама на Печерську","Нижній Печерськ","Печерський","3 кімнати","202 / 120 / 55 м²","поверх 15 з 26","спец. проект","монолітно-каркасний","2013"
"229 013 грн","ЖК Ярославів Град","Шевченківський","Київ","3 кімнати","143 / 89 / 54 м²","поверх 9 з 10","","",""
"76 338 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","150 / 60 / 27 м²","поверх 9 з 17","спец. проект","монолітно-каркасний","2010"
"53 437 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","136 / 60 / 30 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2010"
"18 000 грн","Шулявка","Солом'янський","Київ","3 кімнати","68 / 50 / 8 м²","поверх 4 з 5","хрущівка","цегляний будинок","1962"
"87 789 грн","ЖК вул. Тургенєвська, 42-44","Солдатська слобідка","Шевченківський","3 кімнати","126 / 84 / 14 м²","поверх 6 з 20","спец. проект","монолітно-каркасний","2010"
"99 239 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","95 / 20 / 30 м²","поверх 5 з 30","спец. проект","монолітно-каркасний","2016"
"64 887 грн","Печерськ","Печерський","Київ","4 кімнати","200 / 120 / 30 м²","поверх 8 з 14","спец. проект","монолітно-каркасний","2002"
"17 000 грн","Позняки","Дарницький","Київ","3 кімнати","96 / 34 / 35 м²","поверх 3 з 28","спец. проект","монолітно-каркасний","2005"
"18 000 грн","ЖК просп. Науки, 55а","Багринова гора","Голосіївський","3 кімнати","96 / 53 / 12 м²","поверх 12 з 25","АППС","утеплена панель","2014"
"80 155 грн","ЖК Панорама на Печерську","Нижній Печерськ","Печерський","3 кімнати","212 / 120 / 40 м²","поверх 15 з 27","спец. проект","монолітно-каркасний","2013"
"76 338 грн","ЖК Тріумф","Звіринець","Печерський","3 кімнати","135 / 70 / 35 м²","поверх 4 з 23","спец. проект","монолітно-каркасний","2009"
"16 000 грн","Троєщина","Деснянський","Київ","3 кімнати","92 / 60 / 12 м²","поверх 11 з 22","серія КТ","утеплена панель","2008"
"18 000 грн","Виноградар","Подільський","Київ","3 кімнати","96 / 53 / 17 м²","поверх 9 з 17","серія КТ","утеплена панель","2003"
"64 887 грн","ЖК Rybalsky","Рибальський острів","Подільський","4 кімнати","115 / 61 / 21 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2019"
"57 254 грн","ЖК Славутич","Позняки","Дарницький","3 кімнати","101 / 37 / 15 м²","поверх 1 з 2","спец. проект","монолітно-каркасний","2018"
"32 300 грн","ЖК вул. Солом'янська, 15а","Солом'янка","Солом'янський","3 кімнати","140 / 50 / 40 м²","поверх 16 з 26","спец. проект","монолітно-каркасний","2010"
"30 000 грн","ЖК OASIS","Оболонь","Оболонський","3 кімнати","92.3 / - / 13 м²","поверх 4 з 9","цегляний будинок","",""
"114 507 грн","ЖК Pechersk Hills Residence","Звіринець","Печерський","4 кімнати","153.8 / - / 60 м²","поверх 4 з 5","спец. проект","монолітно-каркасний","2014"
"190 844 грн","Шевченківський","Київ","","5 кімнат","350 / - / 2 м²","поверх 4 з 5","цегляний будинок","",""
"122 141 грн","Печерський","Київ","","3 кімнати","120 / - / 20 м²","поверх 23 з 30","","",""
"76 338 грн","ЖК Аристократ","Нижній Печерськ","Печерський","4 кімнати","145 / - / 22 м²","поверх 20 з 23","спец. проект","монолітно-каркасний","2018"
"83 972 грн","Оболонь","Оболонський","Київ","3 кімнати","139 / - / 20 м²","поверх 9 з 9","","",""
"72 521 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","125 / - / 35 м²","поверх 8 з 20","спец. проект","монолітно-каркасний","2010"
"20 000 грн","ЖК Козацький","Відрадний","Солом'янський","3 кімнати","78 / - / 15 м²","поверх 6 з 16","спец. проект","цегляний будинок","2015"
"29 500 грн","ЖК Перлина Кадетського Гаю","Кадетський Гай","Солом'янський","3 кімнати","85 / - / 30 м²","поверх 7 з 14","спец. проект","монолітно-каркасний","2010"
"72 521 грн","ЖК Тріумф","Звіринець","Печерський","3 кімнати","163 / 120 / 25 м²","поверх 9 з 14","спец. проект","монолітно-каркасний","2009"
"38 169 грн","Печерськ","Печерський","Київ","3 кімнати","104 / 60 / 12 м²","поверх 5 з 21","спец. проект","монолітно-каркасний","2005"
"95 422 грн","ЖК Престиж Холл","Нижній Печерськ","Печерський","3 кімнати","110 / 60 / 20 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2014"
"76 338 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","90 / 45 / 30 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2013"
"83 972 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","3 кімнати","95 / 70 / 15 м²","поверх 13 з 30","спец. проект","монолітно-каркасний","2016"
"125 957 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","114 / 80 / 34 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","2019"
"37 000 грн","ЖК Комфорт Таун","Соцмісто","Дніпровський","3 кімнати","87 / 50 / 12 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2013"
"20 000 грн","ЖК Троєщина","Троєщина","Деснянський","3 кімнати","68 / 50 / 15 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2011"
"30 000 грн","ЖК вул. Провіантська, 3","Шулявка","Шевченківський","4 кімнати","121 / 106 / 15 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2003"
"30 000 грн","Старий Київ","Шевченківський","Київ","5 кімнат","120 / 80 / 11 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1874"
"15 500 грн","Теремки-1","Голосіївський","Київ","3 кімнати","68 / 43.9 / 8.6 м²","поверх 10 з 16","серія Т","утеплена панель","1985"
"57 254 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","3 кімнати","110 / - / 50 м²","поверх 11 з 27","спец. проект","монолітно-каркасний","2019"
"72 521 грн","ЖК Тридцять восьма перлина","Печерський","Київ","4 кімнати","100 / - / 22 м²","поверх 2 з 11","","",""
"114 507 грн","Печерський","Київ","","3 кімнати","111 / - / 15 м²","поверх 12 з 24","монолітно-каркасний","",""
"47 711 грн","ЖК Хвиля","Печерськ","Печерський","3 кімнати","123 / - / 15 м²","поверх 3 з 17","спец. проект","монолітно-каркасний","2005"
"25 000 грн","ЖК вул. Ахматової, 22 (будм-к. 8а, Позняки-2)","Позняки","Дарницький","3 кімнати","80 / - / 20 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2014"
"49 620 грн","ЖК бул. Лесі Українки, 7а","Печерськ","Печерський","4 кімнати","155 / - / 25 м²","поверх 25 з 27","спец. проект","монолітно-каркасний","2012"
"51 528 грн","ЖК Файна Таун","Нивки","Шевченківський","3 кімнати","70 / 25 / 20 м²","поверх 4 з 9","","",""
"15 000 грн","Березняки","Дніпровський","Київ","3 кімнати","70 / 41 / 11 м²","поверх 6 з 18","спец. проект","цегляний будинок","1982"
"17 000 грн","Олександрівська Слобідка","Солом'янський","Київ","3 кімнати","70 / 50 / 10 м²","поверх 6 з 9","серія 87","цегляний будинок","1981"
"30 000 грн","Оболонь","Оболонський","Київ","3 кімнати","103 / 60 / 10 м²","поверх 7 з 24","","",""
"95 422 грн","Історичний центр","Шевченківський","Київ","4 кімнати","250 / 150 / 45 м²","поверх 6 з 6","сталінка","цегляний будинок","1938"
"49 620 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","140 / 50 / 15 м²","поверх 8 з 11","цегляний будинок","",""
"53 437 грн","Старий Київ","Шевченківський","Київ","3 кімнати","74 / 65 / 9 м²","поверх 6 з 9","","",""
"38 169 грн","Черепанова гора","Печерський","Київ","4 кімнати","75 / 55 / 20 м²","поверх 6 з 9","спец. проект","цегляний будинок","1972"
"23 000 грн","Первомайський масив","Солом'янський","Київ","3 кімнати","106 / 60 / 19.7 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2002"
"16 000 грн","Теремки-1","Голосіївський","Київ","4 кімнати","85 / 58 / 9 м²","поверх 5 з 16","серія Т","утеплена панель","1986"
"26 500 грн","ЖК вул. Гмирі, 8б","Осокорки","Дарницький","4 кімнати","125 / - / 15 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2009"
"45 803 грн","Печерськ","Печерський","Київ","4 кімнати","180 / - / 35 м²","поверх 10 з 18","спец. проект","монолітно-каркасний","2002"
"22 000 грн","ЖК просп. Академіка Глушкова, 92б","Теремки-1","Голосіївський","3 кімнати","108 / - / 15 м²","поверх 14 з 24","спец. проект","монолітно-каркасний","2014"
"28 000 грн","ЖК просп. Правди","Подільський","Київ","3 кімнати","80 / 25 / 35 м²","поверх 15 з 21","","",""
"25 000 грн","ЖК Комфорт Таун","Соцмісто","Дніпровський","3 кімнати","77 / 45 / 10 м²","поверх 8 з 9","","",""
"17 800 грн","Харьківський","Дарницький","Київ","3 кімнати","100 / 50 / 11 м²","поверх 22 з 26","спец. проект","монолітно-каркасний","2003"
"45 803 грн","Липки","Печерський","Київ","3 кімнати","98 / 60 / 15 м²","поверх 7 з 8","сталінка","цегляний будинок","1951"
"34 314 грн","Шевченківський","Київ","","3 кімнати","70 / - / 15 м²","поверх 2 з 7","цегляний будинок","",""
"152 675 грн","Печерський","Київ","","3 кімнати","235 / - / 60 м²","поверх 29 з 30","","",""
"305 350 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","210 / 110 / 20 м²","поверх 4 з 30","спец. проект","монолітно-каркасний","2016"
"35 000 грн","Оболонь","Оболонський","Київ","4 кімнати","190 / 98 / 28 м²","поверх 9 з 16","спец. проект","цегляний будинок","1998"
"23 000 грн","ЖК вул. Клінічна, 23-25","Олександрівська Слобідка","Солом'янський","3 кімнати","115 / 67 / 25 м²","поверх 14 з 16","спец. проект","монолітно-каркасний","2001"
"114 507 грн","Історичний центр","Шевченківський","Київ","3 кімнати","190 / 122 / 21 м²","поверх 7 з 12","спец. проект","монолітно-каркасний","2005"
"20 000 грн","ЖК просп. Науки, 55а","Багринова гора","Голосіївський","3 кімнати","100 / 53 / 12 м²","поверх 18 з 25","АППС","утеплена панель","2014"
"37 788 грн","ЖК Введенський","Печерськ","Печерський","3 кімнати","141 / - / 23.3 м²","поверх 11 з 11","спец. проект","монолітно-каркасний","2004"
"34 352 грн","ЖК Творець","Нижній Печерськ","Печерський","3 кімнати","140 / 100 / 20 м²","поверх 5 з 17","спец. проект","монолітно-каркасний","2006"
"27 000 грн","ЖК Паркове місто","Подільський","Київ","3 кімнати","86 / 50 / 27 м²","поверх 8 з 24","","",""
"11 000 грн","Троєщина","Деснянський","Київ","3 кімнати","75 / 45 / 9 м²","поверх 3 з 14","АППС","утеплена панель","1989"
"57 254 грн","Печерськ","Печерський","Київ","3 кімнати","210 / 144 / 15 м²","поверх 4 з 18","спец. проект","монолітно-каркасний","2002"
"45 803 грн","Деміївка","Голосіївський","Київ","3 кімнати","144 / 85 / 50 м²","поверх 16 з 22","спец. проект","монолітно-каркасний","2006"
"25 000 грн","Звіринець","Печерський","Київ","3 кімнати","73 / 42 / 11 м²","поверх 11 з 15","спец. проект","цегляний будинок","1998"
"20 000 грн","ЖК вул. Ахматової, 13","Позняки","Дарницький","3 кімнати","119 / 55 / 35 м²","поверх 22 з 26","спец. проект","монолітно-каркасний","2003"
"14 000 грн","Воскресенка","Дніпровський","Київ","3 кімнати","58 / 42.2 / 8 м²","поверх 9 з 9","панельні","1967",""
"305 350 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","3 кімнати","165 / 80 / 40 м²","поверх 14 з 14","спец. проект","монолітно-каркасний","2017"
"10 000 грн","Первомайський масив","Солом'янський","Київ","3 кімнати","56 / 40 / 6 м²","поверх 4 з 5","хрущівка","цегляний будинок","1960"
"14 000 грн","ЖК Будинок на Бориспільській","Нова Дарниця","Дарницький","3 кімнати","118 / 66 / 14 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2010"
"74 430 грн","ЖК Хвиля","Печерський","Київ","4 кімнати","177.5 / - / 21 м²","поверх 3 з 20","","",""
"62 979 грн","Липки","Печерський","Київ","4 кімнати","250 / - / 82 м²","поверх 7 з 7","","",""
"68 704 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","125 / - / 26 м²","поверх 8 з 25","","",""
"133 591 грн","Печерський","Київ","","4 кімнати","135 / - / 48 м²","поверх 35 з 48","","",""
"114 507 грн","ЖК Діамант","Нова забудова","Шевченківський","4 кімнати","200 / - / 35 м²","поверх 6 з 23","спец. проект","монолітно-каркасний","2009"
"53 437 грн","Нова забудова","Шевченківський","Київ","5 кімнат","150 / - / 20 м²","поверх 4 з 4","","",""
"57 254 грн","Солдатська слобідка","Шевченківський","Київ","5 кімнат","170 / - / 20 м²","поверх 14 з 16","","",""
"32 826 грн","ЖК Парковий","Борщагівка","Святошинський","4 кімнати","132 / - / 13 м²","поверх 9 з 16","спец. проект","монолітно-каркасний","2015"
"34 352 грн","ЖК вул. Клінічна, 23-25","Олександрівська Слобідка","Солом'янський","3 кімнати","117 / - / 18 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2001"
"76 338 грн","Нова забудова","Голосіївський","Київ","4 кімнати","125 / - / 1 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1917"
"61 071 грн","Жилой дом «Владимирский»","Нова забудова","Голосіївський","3 кімнати","90 / - / 35 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2021"
"30 536 грн","Позняки","Дарницький","Київ","3 кімнати","83 / - / 18 м²","поверх 23 з 25","","",""
"29 390 грн","Лівобережний масив","Дніпровський","Київ","4 кімнати","136 / - / 10 м²","поверх 9 з 16","","",""
"17 000 грн","Солом'янка","Солом'янський","Київ","3 кімнати","70 / - / 10 м²","поверх 13 з 15","спец. проект","панельні","1994"
"267 182 грн","ЖК Изумрудный","Солом'янка","Солом'янський","3 кімнати","200 / 100 / 18 м²","поверх 24 з 25","спец. проект","монолітно-каркасний","2010"
"13 000 грн","Солом'янка","Солом'янський","Київ","3 кімнати","73 / 1 / 9 м²","поверх 3 з 9","чеський проект","панельні","1970"
"35 000 грн","Нова забудова","Печерський","Київ","3 кімнати","97 / 60 / 10 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2004"
"25 999 грн","ЖК Кассіопея","Лівобережний масив","Дніпровський","3 кімнати","90 / 45 / 18 м²","поверх 6 з 26","спец. проект","монолітно-каркасний","2017"
"12 000 грн","Олександрівська Слобідка","Солом'янський","Київ","3 кімнати","74 / 45 / 12 м²","поверх 10 з 15","спец. проект","монолітно-каркасний","2000"
"64 887 грн","ЖК Покровський посад","Кудрявець","Шевченківський","5 кімнат","200 / 120 / 15 м²","поверх 22 з 23","спец. проект","монолітно-каркасний","2014"
"30 536 грн","Липки","Печерський","Київ","3 кімнати","90 / 51 / 14 м²","поверх 5 з 7","совмін","цегляний будинок","1973"
"8 400 грн","Мінський","Оболонський","Київ","3 кімнати","70 / 45 / 8 м²","поверх 1 з 9","чеський проект","панельні","1974"
"45 803 грн","ЖК Оазис","Оболонь","Оболонський","3 кімнати","135 / 90 / 18 м²","поверх 9 з 11","спец. проект","монолітно-каркасний","2002"
"57 254 грн","Нова забудова","Голосіївський","Київ","5 кімнат","195 / 97 / 24 м²","поверх 6 з 16","спец. проект","цегляний будинок","1999"
"39 900 грн","ЖК вул. Степана Руданського, 4-6","Сирець","Шевченківський","3 кімнати","105 / 65 / 18 м²","поверх 16 з 17","спец. проект","монолітно-каркасний","2005"
"22 800 грн","ЖК Затишний","Сирець","Шевченківський","3 кімнати","70 / 50 / 8 м²","поверх 5 з 5","спец. проект","монолітно-каркасний","2013"
"18 000 грн","ЖК пр. Академіка Палладіна, 18/30","Академмістечко","Святошинський","3 кімнати","80 / 55 / 10 м²","поверх 10 з 22","спец. проект","цегляний будинок","2005"
"57 254 грн","ЖК вул. Лисенка, 2А","Історичний центр","Шевченківський","3 кімнати","140 / 90 / 25 м²","поверх 3 з 9","спец. проект","монолітно-каркасний","2001"
"41 986 грн","Печерський","Київ","","3 кімнати","75 / - / 1 м²","поверх 4 з 9","","",""
"32 444 грн","ЖК Новопечерська Вежа","Печерський","Київ","3 кімнати","90 / - / 11 м²","поверх 3 з 24","цегляний будинок","",""
"38 169 грн","Липки","Печерський","Київ","3 кімнати","155.4 / - / 11 м²","поверх 5 з 11","спец. проект","монолітно-каркасний","2007"
"34 352 грн","ЖК бул. Лесі Українки, 7а","Печерськ","Печерський","3 кімнати","100 / - / 30 м²","поверх 24 з 27","спец. проект","монолітно-каркасний","2012"
"83 972 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","4 кімнати","170 / 100 / 30 м²","поверх 16 з 18","спец. проект","монолітно-каркасний","2014"
"133 591 грн","ЖК вул. Круглоуніверситетська, 3-5","Липки","Печерський","4 кімнати","183 / 100 / 40 м²","поверх 9 з 13","спец. проект","монолітно-каркасний","2008"
"38 169 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","4 кімнати","149 / 100 / 30 м²","поверх 10 з 16","спец. проект","монолітно-каркасний","2010"
"32 444 грн","Микільська Слобідка","Дніпровський","Київ","3 кімнати","120 / 90 / 30 м²","поверх 14 з 22","","",""
"64 887 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","3 кімнати","87 / 60 / 18 м²","поверх 15 з 23","спец. проект","цегляний будинок","2014"
"29 000 грн","ЖК вул. Ковпака, 17","Нова забудова","Печерський","3 кімнати","115 / 60 / 30 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2001"
"16 000 грн","ЖК вул. Олевська, 5","Новобіличі","Святошинський","3 кімнати","100 / 70 / 12 м²","поверх 24 з 26","спец. проект","монолітно-каркасний","2011"
"33 000 грн","Лук'янівка","Шевченківський","Київ","3 кімнати","130.6 / 71.3 / 15.6 м²","поверх 9 з 25","спец. проект","монолітно-каркасний","2005"
"27 000 грн","ЖК Корона","Позняки","Дарницький","4 кімнати","141 / 100 / 20 м²","поверх 10 з 37","спец. проект","монолітно-каркасний","2007"
"20 000 грн","Нова забудова","Голосіївський","Київ","3 кімнати","68 / 42 / 7 м²","поверх 8 з 9","цегляний будинок","1967",""
"38 169 грн","Нова забудова","Голосіївський","Київ","3 кімнати","190 / 1 / 1 м²","поверх 19 з 19","спец. проект","монолітно-каркасний","2001"
"18 000 грн","ЖК вул. Гмирі, 2","Осокорки","Дарницький","3 кімнати","110 / 60 / 20 м²","поверх 2 з 20","серія КТ","утеплена панель","1999"
"47 711 грн","Липки","Печерський","Київ","3 кімнати","92 / 67 / 9 м²","поверх 2 з 13","сталінка","цегляний будинок","1954"
"190 806 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","5 кімнат","235 / 140 / 55 м²","поверх 18 з 22","спец. проект","монолітно-каркасний","2014"
"25 000 грн","Місто Квітів. Парковий квартал","Сирець","Подільський","3 кімнати","84 / 35 / 25 м²","поверх 15 з 16","спец. проект","монолітно-каркасний","2017"
"76 338 грн","Історичний центр","Шевченківський","Київ","5 кімнат","210 / 140 / 32 м²","4 поверх","дореволюційний","цегляний будинок","1917"
"381 688 грн","ЖК “Park View”","Нова забудова","Шевченківський","5 кімнат","439 / - / 25 м²","17-поверховий будинок","спец. проект","монолітно-каркасний","2001"
"183 210 грн","Печерськ","Печерський","Київ","4 кімнати","186 / - / 36 м²","поверх 22 з 33","","",""
"145 042 грн","Печерськ","Печерський","Київ","4 кімнати","140 / - / 30 м²","поверх 4 з 33","","",""
"61 071 грн","Солдатська слобідка","Шевченківський","Київ","4 кімнати","149 / - / 25 м²","поверх 4 з 10","спец. проект","монолітно-каркасний","2005"
"39 900 грн","Історичний центр","Шевченківський","Київ","3 кімнати","100 / - / 40 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1917"
"51 528 грн","ЖК вул. Ділова, 2б","Черепанова гора","Печерський","3 кімнати","140 / - / 20 м²","поверх 24 з 25","спец. проект","монолітно-каркасний","2012"
"22 000 грн","Чорна Гора","Печерський","Київ","3 кімнати","120 / - / 8 м²","поверх 15 з 18","спец. проект","монолітно-каркасний","2001"
"54 620 грн","Дніпровський","Київ","","4 кімнати","103 / - / 30 м²","поверх 9 з 9","","",""
"49 620 грн","ЖК Busov Hill","Звіринець","Печерський","3 кімнати","125 / - / 25 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2018"
"29 772 грн","Деміївка","Голосіївський","Київ","3 кімнати","96 / - / 15 м²","поверх 10 з 22","","",""
"28 000 грн","Печерськ","Печерський","Київ","3 кімнати","97 / - / 25 м²","поверх 6 з 20","спец. проект","цегляний будинок","1995"
"26 680 грн","ЖК Новопечерська Вежа","Звіринець","Печерський","3 кімнати","70 / - / 15 м²","поверх 21 з 26","спец. проект","монолітно-каркасний","2020"
"37 406 грн","Печерськ","Печерський","Київ","3 кімнати","108 / - / 15 м²","поверх 18 з 18","","",""
"38 500 грн","ЖК Нивки-Парк","Ґалаґани","Святошинський","3 кімнати","85 / - / 18 м²","поверх 10 з 17","спец. проект","монолітно-каркасний","2021"
"91 605 грн","Шевченківський","Київ","","4 кімнати","176 / - / 10 м²","поверх 1 з 1","","",""
"56 490 грн","Історичний центр","Шевченківський","Київ","4 кімнати","150 / - / 20 м²","поверх 5 з 7","","",""
"25 000 грн","Шулявка","Шевченківський","Київ","3 кімнати","75 / 48 / 9 м²","поверх 6 з 16","спец. проект","цегляний будинок","1996"
"38 169 грн","Нова забудова","Голосіївський","Київ","3 кімнати","77 / 50 / 10 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1917"
"45 803 грн","Нижній Печерськ","Печерський","Київ","4 кімнати","185 / 110 / 20 м²","поверх 24 з 26","спец. проект","монолітно-каркасний","2003"
"25 500 грн","ЖК вул. Гмирі, 6","Осокорки","Дарницький","3 кімнати","115 / 60 / 14 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2010"
"30 000 грн","ЖК Династія","Солом'янка","Солом'янський","3 кімнати","85 / 1 / 1 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2018"
