"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"10 000 грн","Оболонь","Оболонський","Київ","1 кімната","35 / 18 / 8 м²","поверх 1 з 9","серія 134","утеплена панель","1980"
"32 555 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","1 кімната","48 / 10 / 26 м²","поверх 9 з 14","спец. проект","монолітно-каркасний","2015"
"37 917 грн","ЖК Введенський","Печерськ","Печерський","3 кімнати","141 / 52 / 32 м²","поверх 11 з 11","спец. проект","монолітно-каркасний","2004"
"8 000 грн","Голосіїво","Голосіївський","Київ","1 кімната","41 / 19 / 9 м²","поверх 5 з 9","спец. проект","цегляний будинок","1966"
"16 000 грн","ЖК вул. Гмирі, 2","Осокорки","Дарницький","3 кімнати","96 / 56 / 13 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","2007"
"12 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","50 / 37 / 9 м²","поверх 7 з 9","серія 96","утеплена панель","1980"
"18 000 грн","ЖК Печерський квартал","Чорна Гора","Печерський","1 кімната","56 / 26 / 15 м²","поверх 14 з 18","спец. проект","монолітно-каркасний","2012"
"60 000 грн","Оболонь","Оболонський","Київ","4 кімнати","126 / 80 / 1 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","2000"
"26 810 грн","ЖК бульвар Лесі Українки, 23, 30Б","Печерськ","Печерський","3 кімнати","150 / 70 / 20 м²","поверх 4 з 23","спец. проект","монолітно-каркасний","2003"
"20 000 грн","ЖК Авангард","Голосіїво","Голосіївський","2 кімнати","51 / 25 / 14 м²","поверх 5 з 21","спец. проект","монолітно-каркасний","2017"
"4 000 грн","Сирець","Шевченківський","Київ","1 кімната","26 / 18 / 8 м²","поверх 2 з 2","","",""
"8 500 грн","ЖК Амурський","Голосіїво","Голосіївський","3 кімнати","89 / 63 / 12 м²","поверх 10 з 23","серія Т","панельні","2015"
"19 000 грн","Оболонь","Оболонський","Київ","2 кімнати","56 / 32 / 8 м²","поверх 9 з 12","серія КТ","утеплена панель","1979"
"14 000 грн","Осокорки","Дарницький","Київ","1 кімната","45 / 30 / 15 м²","поверх 3 з 14","спец. проект","утеплена панель","1999"
"25 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","3 кімнати","82 / 60 / 14 м²","поверх 10 з 23","спец. проект","монолітно-каркасний","2008"
"68 000 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","2 кімнати","88 / 60 / 10 м²","поверх 15 з 18","спец. проект","цегляний будинок","2014"
"8 000 грн","Поділ","Подільський","Київ","1 кімната","31 / 14 / 5 м²","поверх 3 з 9","гостинка","цегляний будинок","1976"
"16 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","54 / 31 / 8 м²","поверх 3 з 8","сталінка","цегляний будинок","1940"
"20 700 грн","Печерськ","Печерський","Київ","3 кімнати","82 / 52 / 12 м²","поверх 7 з 16","спец. проект","цегляний будинок","1983"
"12 000 грн","Голосіїво","Голосіївський","Київ","1 кімната","28 / 14 / 5 м²","поверх 4 з 5","хрущівка","цегляний будинок","1966"
"45 960 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","63 / 29 / 16 м²","поверх 12 з 30","спец. проект","монолітно-каркасний","2016"
"16 800 грн","ЖК Welcome Home на Ревуцького","Осокорки","Дарницький","1 кімната","55 / 30 / 15 м²","поверх 25 з 27","спец. проект","панельні","2019"
"49 790 грн","ЖК Хвиля","Печерськ","Печерський","4 кімнати","203 / 113 / 22 м²","поверх 7 з 17","спец. проект","монолітно-каркасний","2005"
"30 640 грн","ЖК Central Park","Нова забудова","Печерський","1 кімната","45 / 27 / 18 м²","поверх 2 з 22","","",""
"15 500 грн","ЖК пр. Голосіївський, 130/57","Голосіїво","Голосіївський","1 кімната","52 / 20 / 12 м²","поверх 5 з 14","спец. проект","монолітно-каркасний","2005"
"32 555 грн","Печерськ","Печерський","Київ","3 кімнати","100 / 60 / 25 м²","поверх 11 з 21","спец. проект","монолітно-каркасний","2005"
"19 900 грн","ЖК Manhattan city","Київ","","1 кімната","26 / 17 / 6 м²","поверх 30 з 36","2021","",""
"34 470 грн","ЖК Французький квартал 2","Нова забудова","Печерський","1 кімната","55 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","2019"
"39 999 грн","ЖК Victory V","Шулявка","Шевченківський","3 кімнати","85 / 40 / 30 м²","поверх 25 з 34","спец. проект","монолітно-каркасний","2018"
"33 000 грн","Нова забудова","Голосіївський","Київ","3 кімнати","80 / - / 12 м²","поверх 4 з 16","спец. проект","цегляний будинок","1991"
"18 000 грн","Історичний центр","Шевченківський","Київ","1 кімната","40 / 18 / 10 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1892"
"20 000 грн","ЖК RiverStone","Позняки","Дарницький","1 кімната","58 / 20 / 15 м²","7 поверх","спец. проект","монолітно-каркасний","2012"
"22 500 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","44 м²","5 поверх","хрущівка","цегляний будинок","1965"
"34 000 грн","Липки","Печерський","Київ","2 кімнати","77 м²","9 поверх","сталінка","цегляний будинок","1953"
"134 050 грн","ЖК Кловський узвіз, 7","Печерськ","Печерський","3 кімнати","135 / 80 / 30 м²","35 поверх","спец. проект","монолітно-каркасний","2012"
"13 500 грн","Позняки","Дарницький","Київ","2 кімнати","55 м²","15 поверх","серія КТ","утеплена панель","1993"
"9 700 грн","ЖК вул. Вірменська, 6а","Харьківський","Дарницький","1 кімната","23 / 18 / - м²","25 поверх","спец. проект","монолітно-каркасний","2016"
"13 000 грн","ЖМ Патріотика","Осокорки","Дарницький","1 кімната","37 м²","2 поверх","спец. проект","панельні","2016"
"13 000 грн","ЖМ Патріотика","Осокорки","Дарницький","1 кімната","38 м²","7 поверх","спец. проект","панельні","2017"
"16 000 грн","Печерськ","Печерський","Київ","2 кімнати","57 / - / 9 м²","4 поверх","сталінка","цегляний будинок","1958"
"17 000 грн","Осокорки","Дарницький","Київ","3 кімнати","96 м²","11 поверх","серія КТ","утеплена панель","1998"
"18 500 грн","ЖК Лебединий","Дарницький","Київ","2 кімнати","41 м²","23 поверх","","",""
"36 771 грн","ЖК Космополітен","Шулявка","Шевченківський","2 кімнати","89 м²","7 поверх","спец. проект","цегляний будинок","2011"
"73 543 грн","ЖК Spas Sky","Поділ","Подільський","2 кімнати","115 м²","9 поверх","спец. проект","монолітно-каркасний","2018"
"45 960 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","65 / 35 / 20 м²","поверх 19 з 32","спец. проект","монолітно-каркасний","2016"
